theta1,theta2
4.539722739794327944e-01,-7.676072842841200616e-01
4.551715272499781140e-01,-7.320565893207383601e-01
4.004113155437082905e-01,-6.825579887564365844e-01
3.171929220614796430e-01,-6.251934901479510032e-01
2.890003101866052693e-01,-5.648432108105923000e-01
2.479868174655857072e-01,-5.809692834826472030e-01
1.876100943708257640e-01,-6.086509365076838707e-01
2.005625260674220312e-01,-5.008774541096021604e-01
2.088230288646806543e-01,-5.122277771170561378e-01
2.088230288646806543e-01,-5.122277771170561378e-01
1.968900308977081792e-01,-4.600729930493505648e-01
2.604524687032764851e-01,-3.865283203895317210e-01
1.798196335882975838e-01,-4.077160599816035957e-01
2.334333550507966537e-01,-4.851064258044269772e-01
1.051957719893457099e-01,-4.856670768455718656e-01
1.556573012157610736e-01,-5.418136315185546614e-01
1.709451998366996739e-01,-5.828587504466496982e-01
1.898327554981186216e-01,-6.352450954908822611e-01
2.094251257317103210e-01,-6.327270943483602750e-01
1.220771424694871710e-01,-5.665206242588266550e-01
1.237079593909814756e-01,-5.803762620722450194e-01
1.401098742746517412e-01,-6.530891599796698754e-01
7.535844817990654254e-02,-7.451600136599204616e-01
6.026236567674544270e-02,-7.468051082119316897e-01
1.870990004114300026e-02,-7.448417732551826376e-01
2.976162719176631000e-02,-7.195249730234083430e-01
7.489847851871561657e-02,-7.103675051850791844e-01
7.489847851871561657e-02,-7.103675051850791844e-01
6.216002742558914690e-02,-7.671744446410264651e-01
5.253269189551389162e-02,-7.054670952679283902e-01
6.817581745201248267e-02,-7.733246424108086714e-01
8.025403151136656366e-02,-8.017288313384433041e-01
5.284960730033365361e-02,-8.351704537219062363e-01
1.032312106103663168e-01,-8.751379933097649388e-01
8.333542538371337127e-02,-8.946161602655233747e-01
1.932555637082635225e-01,-8.166329233489750816e-01
1.232344751466961097e-01,-8.084407896312106878e-01
2.245412011764800764e-01,-8.154943382328930790e-01
2.508759680909468104e-01,-7.895375795836787614e-01
1.523822789027176328e-01,-7.503788308567249654e-01
1.938656235929588911e-01,-7.437928349067461919e-01
1.531164990626166511e-01,-6.089065533520353624e-01
1.473691028933088454e-01,-6.503439538804817177e-01
2.440819152810901060e-01,-6.456709484774395547e-01
1.918141930388338190e-01,-7.359259753890188271e-01
2.057133568906143462e-01,-7.048011484153582362e-01
2.256712718892308067e-01,-6.159286238172414496e-01
3.004025211911505733e-01,-6.338931783687279387e-01
2.871884340177904837e-01,-5.618229020720721945e-01
2.389425622992962794e-01,-5.051303374970274040e-01
3.147707395690123033e-01,-4.531389907881048229e-01
2.800827626424388650e-01,-4.976890700228093212e-01
3.306169624495302051e-01,-4.951191971733823194e-01
3.268712958613171349e-01,-4.383979333834868708e-01
2.546038882880350407e-01,-4.119747836555235909e-01
2.376022036783565494e-01,-4.792971171819396803e-01
2.376022036783565494e-01,-4.792971171819396803e-01
2.149658429457248221e-01,-4.935949892042106324e-01
2.253349951845136645e-01,-5.046530245704119455e-01
1.732981979325991240e-01,-4.867861600117073806e-01
1.724377355019122704e-01,-4.636521733500372222e-01
1.475356506921928490e-01,-5.206017665782368686e-01
1.887326844392868685e-01,-4.961940900914069141e-01
1.729548849449063508e-01,-3.901165855142572636e-01
2.345967974181761839e-02,-3.642493539323635732e-01
-4.504128260333545297e-02,-3.703555179392470920e-01
-5.768530772594414324e-02,-3.737138709106345158e-01
-5.768530772594414324e-02,-3.737138709106345158e-01
-1.038148952476492803e-01,-3.502810353741730443e-01
-1.455621477007389142e-01,-3.866942680719929748e-01
-1.710999521428052395e-01,-4.480767720250606878e-01
-2.206572227886032245e-01,-4.998422605252937356e-01
-1.549584748447587201e-01,-4.616386398937886160e-01
-1.549584748447587201e-01,-4.616386398937886160e-01
-1.189390425158242670e-01,-4.652282500126648790e-01
-1.004693474373893614e-01,-3.940969629955362041e-01
-8.481255431398215805e-03,-4.181946806271347183e-01
-1.657357618250432374e-02,-4.991414262365356791e-01
-1.289802892603814088e-01,-4.523994821321964954e-01
-2.162014032213584458e-01,-4.275638231346663432e-01
-2.793522446721292685e-01,-4.092831504778567386e-01
-2.381962433748056329e-01,-4.299684322714403817e-01
-2.181902330921679511e-01,-3.748546299434917239e-01
-2.870957959610379029e-01,-2.798155329379617418e-01
-3.005435939329264561e-01,-2.541679891584459616e-01
-3.564255237536770871e-01,-3.061759588658674036e-01
-4.140525169236867198e-01,-2.630154079613427065e-01
-3.869892034882162490e-01,-2.340779339743757625e-01
-3.721517266088881781e-01,-2.919532657665877551e-01
-3.331090762195555999e-01,-3.503520973012742012e-01
-3.322798128478579027e-01,-3.102446713425582314e-01
-3.371478542386647237e-01,-3.381013059125489995e-01
-4.059171398105996809e-01,-1.970267928260735768e-01
-4.150977509297393842e-01,-2.134929147814204897e-01
-3.111919400634259869e-01,-2.933634429939895316e-01
-2.936538963971194738e-01,-3.410509844597390816e-01
-3.125394669386410973e-01,-3.129292043124844436e-01
-3.531451108115145066e-01,-3.061603594608909851e-01
-3.265471893935851799e-01,-3.071150088687164548e-01
-3.449036416677973560e-01,-3.515699480202437166e-01
-3.307259378307415010e-01,-3.453319630771641280e-01
-3.702676689232060059e-01,-3.842192182604801665e-01
-2.845072610994327511e-01,-4.023546545314453660e-01
-1.902358427567754640e-01,-3.270031248989919148e-01
-1.957243179233714159e-01,-3.281630831114286106e-01
-2.006063335875430120e-01,-3.494615714223894276e-01
-1.885951103050899635e-01,-3.683653428392084650e-01
-1.521628563858246908e-01,-4.069307595933275845e-01
-1.255862424381465337e-01,-4.384836288929234716e-01
-8.046752429974582399e-02,-3.771098252152089159e-01
-1.267211377558395691e-01,-4.250288102722164507e-01
-1.128325618476894443e-01,-3.798114465288949804e-01
-8.273904519462314811e-02,-4.054001728390800863e-01
-5.721947292415892339e-02,-4.094325062569693641e-01
-5.537746726693872079e-02,-4.468962434981557097e-01
-5.490768003312328227e-02,-4.563825831990415693e-01
-6.359894989801594123e-02,-4.321066686132885581e-01
-7.563393229187523326e-02,-3.978443667447358334e-01
-1.501070409616722945e-01,-3.430998412575194112e-01
-1.937659633271686110e-01,-4.069605635891839213e-01
-1.862950980750114893e-01,-3.689952138578270757e-01
-1.265831196296542671e-01,-4.211086681739582560e-01
-1.732972835673150525e-01,-4.430667721407468562e-01
-1.455967179594951366e-01,-5.414490823948301390e-01
-6.619495412639148091e-02,-5.517119642897756471e-01
-9.485388793950288999e-02,-5.912891749457598323e-01
-9.074850178217265528e-02,-4.938067747097732996e-01
-7.941664212046557758e-02,-4.215652991669640581e-01
-7.187840780254614592e-02,-4.263148852272404810e-01
-1.929433446545358866e-01,-3.394296940677592467e-01
-1.413308561687357523e-01,-3.097474760907950597e-01
-1.391295480981595556e-01,-2.874158994987551230e-01
-7.838073953240920488e-02,-2.207907978565910034e-01
-1.025750522383706009e-01,-2.179041747308172738e-01
-2.882091059481563244e-02,-1.617668617446271218e-01
-5.861066612920337593e-02,-1.432945393635476350e-01
-5.002232325055366857e-03,-4.241038395797624982e-02
-1.157092183086646034e-02,-2.161395851877755472e-02
-7.530614922683420698e-02,-6.736350223761723710e-02
-6.101656340896986774e-02,-1.544485325198379222e-01
1.811008176813209969e-02,-1.326781903580906141e-01
2.258519983752767246e-03,-7.854010960832433219e-02
3.216374975519942225e-02,-4.302859374186446956e-02
5.225230837804695216e-02,-8.166485902249961959e-02
2.642733773033335495e-02,-3.312365156059634413e-02
-2.640199099099329802e-02,6.984609791237531007e-02
-3.037983315541066889e-02,8.023927678085759907e-02
1.302779740527388805e-02,5.694856565708854984e-02
8.867207843129354394e-02,4.283296735182925974e-02
1.647414832455845191e-01,1.058402151002574426e-01
1.597171976280142847e-01,1.119330176249996728e-01
2.173154020952941523e-01,1.138869999629056606e-02
1.931376856143741383e-01,2.212506438607197978e-02
1.475015329918775708e-01,5.691767236373409394e-02
1.769326629012946683e-01,8.997353087323879672e-02
1.614002994290100745e-01,9.766607389347366219e-02
1.122442132010687821e-01,1.220767980556417831e-01
9.988961370472423940e-02,1.295771551999187476e-01
4.458969922818087350e-02,1.831499689059312708e-02
1.750442006605554268e-03,1.170603940411433924e-01
1.337101328936110556e-01,1.452185486426807726e-01
2.137772590292001396e-01,2.169309248454764916e-01
1.268770740564534871e-01,2.423757510495493372e-01
1.008347637341709124e-01,2.485233101527090926e-01
6.373455737267059995e-02,2.178544939001787473e-01
2.001268119962874847e-02,2.031668396604142113e-01
-1.281027737146412521e-02,2.447759701489892192e-01
-1.727551613656313212e-01,2.381172152828655297e-01
-2.048352263982115284e-01,2.861927438443160887e-01
-2.542027229737480187e-01,2.413559414293573180e-01
-2.665177499885153511e-01,2.938014832752939842e-01
-2.665177499885153511e-01,2.938014832752939842e-01
-3.352858172465862374e-01,2.912423500515207153e-01
-3.199522860399641178e-01,3.232458824587552404e-01
-3.489253999312297849e-01,2.754223272215229890e-01
-2.840584838860820138e-01,3.285601981086536671e-01
-2.186153522699362806e-01,2.978222467275671859e-01
-2.133728651902448703e-01,3.399143622277834842e-01
-2.214818777784808568e-01,3.043318334619246612e-01
-1.045733439881080529e-01,3.018938672386454747e-01
-1.216125575698108335e-01,2.955361993089791750e-01
-1.060730317349725393e-01,3.082803930536386350e-01
-1.643065377259057269e-01,3.574916505707644854e-01
-9.067530362456611981e-02,3.916831082676198728e-01
-6.438169821601391618e-02,3.859113926310216436e-01
-9.828408038833383320e-02,3.019028801665035733e-01
-4.003448140887805318e-02,2.833388298551696161e-01
1.821518447289868781e-02,2.520385194674518714e-01
7.216274443876695421e-02,3.492081408235825912e-01
1.132420365227688464e-01,4.455396851566367222e-01
1.810107519278568444e-01,4.324103503910213808e-01
1.702843557141570929e-01,3.626987199977144138e-01
1.505507343475397664e-01,2.909065268156888484e-01
1.064560614688508933e-01,2.472359769085766823e-01
1.677496787586820748e-01,2.269997884485454587e-01
2.405555746253516258e-01,3.307716790181471911e-01
1.729632208959342443e-01,3.048526620512572727e-01
1.930733740960474121e-01,3.599589474563263392e-01
1.752040717331009023e-01,3.450563527115045326e-01
2.351481974726037094e-01,3.068638924575423088e-01
2.018527451164180975e-01,3.318072083356474744e-01
2.133690352753363495e-01,3.113147062507101714e-01
2.066010746025841727e-01,2.743433945962492349e-01
1.980467767390193534e-01,1.780058676756247349e-01
1.020951053732496866e-01,1.298105934285918028e-01
5.746988906202543657e-02,1.260575324248122131e-01
3.071731282759783063e-02,1.093901990585897377e-01
2.898713633963300590e-02,1.038788793940310512e-01
1.735140107339019910e-02,9.149758822081133225e-03
7.710657231171906545e-02,1.328220843428611596e-02
6.942785997740356929e-02,3.072195259060352818e-02
7.768372480869958907e-02,-1.513805054872318506e-02
2.595875535179101301e-02,-5.662457011108817939e-02
7.961239370296593898e-02,-1.389473618441290637e-01
1.318151246987357694e-02,-1.540137045055803011e-01
2.579580423478500251e-02,-9.419654454304232649e-02
7.648469921038711372e-02,-1.152658967344795393e-01
4.577352124955898216e-02,-3.107973065671371105e-02
1.192024126729575167e-01,-3.297891402556111379e-02
1.786155714415759155e-01,-2.830389551647122942e-02
1.693111455967854506e-01,2.701313664355495248e-02
1.988630283243361108e-01,4.515378244996884338e-02
2.675376501973017462e-01,3.497964922496767104e-02
2.660837756460026626e-01,3.944838015708276163e-02
2.725383399106650062e-01,1.048854708768882649e-01
1.772110347114439488e-01,1.527926021623244590e-01
1.854362587065743473e-01,1.203818784995019792e-01
1.715363064024168216e-01,1.395957563053066564e-01
1.742889313526639616e-01,1.626033862119978524e-01
1.951040419564974704e-01,1.934695495515303953e-01
2.565869352363366884e-01,1.725813980731858710e-01
2.146974540414109123e-01,8.042660945451993171e-02
2.068191504682893589e-01,-1.485130098987121061e-02
2.200245789536142416e-01,3.538334334687870397e-02
2.267485466914140879e-01,7.738643417625912235e-02
2.862617253703496067e-01,7.716725708071557610e-02
2.431068711919222025e-01,-2.816242979375016553e-02
2.387202878411105733e-01,-7.769670253341272315e-02
2.591934034589484792e-01,-1.215508247104353790e-01
2.985926761233023141e-01,-6.921260749136601276e-02
2.572951000055035409e-01,-9.496900254277457210e-02
2.791359687917293608e-01,-9.396798967971027594e-02
3.508132557202349733e-01,-8.090496420419880652e-02
3.127153659077476777e-01,-1.292838224543567949e-01
3.408929161577519684e-01,-9.999369527767587584e-02
3.239298242458069077e-01,-1.820692560400566373e-01
3.421713532379450640e-01,-1.812179580413170454e-01
3.251071368194340394e-01,-2.131827170012957073e-01
3.771622093636384232e-01,-2.468341488061944755e-01
5.368125736344537824e-01,-2.829754470124504762e-01
5.909914714707803496e-01,-3.172834103017364571e-01
5.960377615864871359e-01,-3.394985961551803544e-01
6.403057288617636233e-01,-2.853052980457346788e-01
6.308362877407670544e-01,-3.210637112525180359e-01
6.072062989963609159e-01,-2.862483075667647259e-01
6.241702061449105887e-01,-3.016816499338320079e-01
6.528430371191439319e-01,-3.660670261677876902e-01
6.770671451741114844e-01,-3.809280575635931587e-01
6.770671451741114844e-01,-3.809280575635931587e-01
6.936736291887687367e-01,-4.341389807730768879e-01
6.667277208352343498e-01,-4.013711337378173538e-01
6.390322452765589967e-01,-3.950992387246539117e-01
6.665307176076437079e-01,-4.116141567047287841e-01
7.112845307737868383e-01,-3.762433792908509989e-01
6.924329275754544932e-01,-3.969280510646785443e-01
6.924329275754544932e-01,-3.969280510646785443e-01
6.701512154190538695e-01,-3.875372103136984214e-01
6.682982642830682662e-01,-4.254169618494380023e-01
7.118728323834059291e-01,-4.520322928312754951e-01
7.342073214818387594e-01,-4.326755153151432554e-01
7.560000128786337203e-01,-4.608121618423734467e-01
7.170863274026086920e-01,-5.377118256737467572e-01
7.293999387869735118e-01,-4.169738318704288571e-01
7.858167227733710014e-01,-4.227967366789275871e-01
7.548731963648755983e-01,-4.130570452281825400e-01
7.374063965317132485e-01,-4.063142987768871284e-01
7.364330280351557567e-01,-5.172416896781196760e-01
8.383772747929172375e-01,-6.167675871252774611e-01
8.588839664077694280e-01,-6.364733780490955395e-01
8.144638226206039056e-01,-7.337860376991273137e-01
8.192718673345051883e-01,-8.143621063530815940e-01
7.599712359741401801e-01,-8.185170820975716799e-01
6.845108126322361208e-01,-8.908097825388981983e-01
6.872243909836800446e-01,-8.614894697137592816e-01
6.522778826327301216e-01,-8.780494163873745483e-01
6.919999380823664836e-01,-8.845264034449809021e-01
7.433097352847586325e-01,-8.170703970857298160e-01
7.358363005646529897e-01,-7.714095841500490103e-01
7.334114736824451919e-01,-7.516448079269421045e-01
7.985295179275451183e-01,-8.298759502410428812e-01
8.698650223749765376e-01,-7.703257028177743493e-01
9.253218074936193638e-01,-8.116037240376000605e-01
9.122014009800352152e-01,-8.408218285312893947e-01
9.323183874878713251e-01,-7.981443673661386962e-01
9.289932881879164883e-01,-7.974146411146603164e-01
9.279464407510681356e-01,-7.096026620998137080e-01
9.786578764531368435e-01,-6.831779543797532606e-01
9.529409359473012264e-01,-6.700459058691093928e-01
8.744799085923599113e-01,-6.170237580466853000e-01
9.320725273851999670e-01,-5.327237458060138930e-01
8.985252797810625580e-01,-5.378171143816864452e-01
8.810218217056570156e-01,-5.971538555005647675e-01
8.758377732131181759e-01,-5.774268267080980843e-01
8.504913944930307945e-01,-5.719705540698299950e-01
8.679489228012459145e-01,-5.567022550658417002e-01
8.773490984536655990e-01,-6.596720530418795914e-01
9.171734500937318568e-01,-6.313316928355786617e-01
9.508442614646449575e-01,-5.150157499435650266e-01
9.568759713806254119e-01,-4.641503223665820466e-01
9.955415800882816413e-01,-4.699095285538755218e-01
1.028195244749668058e+00,-5.151905573773633007e-01
1.006417072872030971e+00,-6.213137095476317651e-01
1.011778503642100091e+00,-5.612965766713908788e-01
9.850782516496869867e-01,-5.793076401164003464e-01
9.822805648428960534e-01,-5.262234578652655870e-01
1.138902299585788258e+00,-4.334013420860753363e-01
1.151237458901672506e+00,-4.590235924348815555e-01
1.197052914226845566e+00,-4.654897150562685715e-01
1.227600392032718979e+00,-5.638431773120634594e-01
1.153295239554146923e+00,-6.151468352807568651e-01
1.137076289990433642e+00,-5.440755980830253025e-01
1.095587741459810971e+00,-6.071938867179802468e-01
